cnty,horizon,method,fct_date,step_ahead,fct_mean,fct_std,true
06037,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,7181.697117706295,883.2312128063503,6650.0
06059,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,1526.171839059323,142.1262694324068,1423.0
06065,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,1502.2100395466236,175.7329654008541,1954.0
06073,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,2046.076960220878,147.20921638829955,2001.0
17031,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,4511.148273058257,362.8183040004855,4757.0
36047,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,1116.5901295805838,59.77439826167189,1645.0
48113,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,3628.872703054777,318.87440649238533,2165.0
48201,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,17560.6638885488,2023.910212372101,6065.0
04013,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,2004.936994954521,88.8728688585647,1377.0
06037,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,6643.5815616541,911.175530745353,7171.0
06059,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,1248.1507857926629,170.2874746216094,1519.0
06065,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,1617.959314591041,117.34477785024116,1546.0
06073,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,1863.960264328652,251.221954579243,2180.0
17031,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,4232.456649031595,302.6561542824756,4508.0
36047,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,963.7793244300914,101.12681150590542,1117.0
48113,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,2417.3700730881164,270.3046759165348,2558.0
48201,2020-09-13,AR_spatial,2020-09-20,1-step_ahead,8105.133562448729,582.217526198496,11812.0
04013,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,1571.8210532705525,66.33063236655785,2294.0
06037,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,5669.652152827906,951.2389043152968,6641.0
06059,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,1067.170955313555,131.75354839877096,1251.0
06065,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,1086.7456691295777,150.7286403202924,1547.0
06073,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,2065.233172541502,304.2104073622197,2002.0
12086,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,1439.3626863380832,2691.964683740486,2726.0
17031,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,3729.789115148768,286.2404064283563,4224.0
36047,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,656.7787802649498,48.66903654486602,964.0
48113,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,2012.889346608776,150.65724806074653,2143.0
48201,2020-09-06,AR_spatial,2020-09-13,1-step_ahead,4395.217169692205,326.33720025011144,11649.0
04013,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,2423.748364501572,231.01066446679687,1436.0
06037,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,7831.722442705309,1150.7471220642992,5634.0
06059,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,1327.8233196670094,146.98706673963872,1061.0
06065,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,2143.103614255196,272.37275719301454,1298.0
06073,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,2294.225559311637,298.5722198191542,2174.0
12086,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,15236.99926969136,47454.98157026037,2772.0
17031,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,5500.502684281816,473.9825978627867,3736.0
36047,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,647.3340760380011,32.89607920382504,658.0
48113,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,2817.022209298768,162.6627660308542,1291.0
48201,2020-08-30,AR_spatial,2020-09-06,1-step_ahead,6130.344903663166,206.604107757122,5236.0
04013,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,1704.0483775639327,168.57460607253847,2467.0
06037,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,9122.626187262564,1229.36250703782,7786.0
06059,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,1356.4883852710263,151.52340001997132,1326.0
06065,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,2381.320340456615,308.8015718058553,1880.0
06073,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,1850.995631318908,268.60560187915297,2444.0
12086,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,12387.28990976894,25615.02277503876,4980.0
17031,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,4545.948665323259,382.14504635024537,5492.0
36047,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,552.4042975578778,44.26323634923982,647.0
48113,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,3604.466696763028,401.6650746914506,1395.0
48201,2020-08-23,AR_spatial,2020-08-30,1-step_ahead,6873.628663762942,577.0011712944944,6783.0
04013,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,2831.0669505234155,207.2834462585664,1704.0
06037,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,9744.982028886094,1617.5572962639071,9094.0
06059,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,1582.1436803172137,230.6361110821776,1366.0
06065,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,3621.64521641401,143.5304437561426,1984.0
06073,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,2121.86243718156,124.30830492496892,1994.0
12086,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,10443.634497236822,13219.702136969934,4824.0
17031,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,5205.949290800369,412.3021302532418,4557.0
36047,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,550.5503485152436,38.25143766766831,550.0
48113,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,9467.975239570958,629.8893369763375,5239.0
48201,2020-08-16,AR_spatial,2020-08-23,1-step_ahead,6063.988339261818,451.2709824992892,7839.0
04013,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,3369.801822718221,292.2993797819292,2820.0
06037,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,14172.621306312429,2447.1784843255773,9795.0
06059,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,1847.0142173100396,158.59243728432318,1575.0
06065,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,4975.841481395868,165.678766903733,3228.0
06073,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,2209.193099150348,126.74466665129368,1986.0
12086,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,32603.0782909894,65146.43645814104,6807.0
17031,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,4476.36431130615,366.2916712262101,5223.0
36047,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,604.3847751942571,40.69090698108144,549.0
48113,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,4685.118129173581,478.9421106612722,4636.0
48201,2020-08-09,AR_spatial,2020-08-16,1-step_ahead,7096.041930172984,655.665118501411,10244.0
04013,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,6239.784960276156,787.6562657460863,3320.0
06037,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,15845.314599865247,2576.5332837222336,14089.0
06059,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,2394.782385539674,248.12052189837547,1853.0
06065,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,3370.01035244114,309.0636434961238,5309.0
06073,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,2907.1929632759857,208.2590560181206,2114.0
17031,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,4724.5891863408615,321.50176577412435,4479.0
36047,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,547.5384408167814,49.552998756412926,604.0
48113,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,3898.071654676263,332.8841624385507,10178.0
48201,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,9737.274658974187,970.8216284356934,9893.0
06037,2022-04-10,AR_spatial,2022-04-17,1-step_ahead,6901.431677298237,920.95281638201,9319.0
06073,2022-03-27,AR_spatial,2022-04-03,1-step_ahead,2629.879575947876,452.0706896381767,2000.0
36047,2022-03-27,AR_spatial,2022-04-03,1-step_ahead,3095.6727031480127,389.9019617219885,3634.0
06037,2022-02-06,AR_spatial,2022-02-13,1-step_ahead,37139.464695874216,5535.097391842392,23265.0
17031,2022-01-16,AR_spatial,2022-01-23,1-step_ahead,56814.00606480533,4551.382796083882,31838.0
17031,2022-01-09,AR_spatial,2022-01-16,1-step_ahead,69624.0694788484,7633.33176706591,56650.0
04013,2022-01-02,AR_spatial,2022-01-09,1-step_ahead,49563.309613109646,6126.6639526950485,68587.0
06037,2022-01-02,AR_spatial,2022-01-09,1-step_ahead,225382.3690747785,24808.81225693389,291774.0
06073,2021-12-12,AR_spatial,2021-12-19,1-step_ahead,5156.2163812865865,645.1988043274254,9839.0
06065,2021-11-14,AR_spatial,2021-11-21,1-step_ahead,2133.888356531653,290.1881985590936,1854.0
04013,2021-10-17,AR_spatial,2021-10-24,1-step_ahead,9559.15899297584,1304.53972168299,10518.0
06065,2021-10-10,AR_spatial,2021-10-17,1-step_ahead,2449.9964228387703,247.3564834583209,2332.0
36047,2021-03-14,AR_spatial,2021-03-21,1-step_ahead,6271.078690989882,219.2983069814485,10871.0
06037,2021-02-21,AR_spatial,2021-02-28,1-step_ahead,11749.093294102153,1906.0568402606807,10974.0
06037,2021-02-14,AR_spatial,2021-02-21,1-step_ahead,14296.667730660552,2239.33135992622,11745.0
06059,2021-02-07,AR_spatial,2021-02-14,1-step_ahead,5411.447582902146,872.8526769455075,2481.0
48113,2021-01-10,AR_spatial,2021-01-17,1-step_ahead,18350.54335590141,2136.546925493373,13287.0
04013,2021-01-03,AR_spatial,2021-01-10,1-step_ahead,43272.92470082337,8409.741981319163,38542.0
06059,2020-12-27,AR_spatial,2021-01-03,1-step_ahead,23686.448007969742,3367.147752796097,25272.0
17031,2020-12-20,AR_spatial,2020-12-27,1-step_ahead,14629.352948694195,1599.6945735979723,14462.0
48201,2020-12-13,AR_spatial,2020-12-20,1-step_ahead,11131.52335055734,1151.5667929683605,14070.0
04013,2020-11-29,AR_spatial,2020-12-06,1-step_ahead,22049.53186121026,3923.0020699343695,24537.0
06059,2020-11-29,AR_spatial,2020-12-06,1-step_ahead,13549.077014332175,1100.553799845949,19911.0
17031,2020-11-29,AR_spatial,2020-12-06,1-step_ahead,24241.703786250124,3019.178158366308,23648.0
17031,2020-10-25,AR_spatial,2020-11-01,1-step_ahead,15768.650269123356,1915.03617750864,25264.0
48201,2020-09-20,AR_spatial,2020-09-27,1-step_ahead,17560.6638885488,2023.910212372101,6065.0
48201,2020-08-02,AR_spatial,2020-08-09,1-step_ahead,9737.274658974187,970.8216284356934,9893.0
04013,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,10661.446555460276,1223.7692211943452,9546.0
06037,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,7841.321169879248,1064.6624484237766,5904.0
06059,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,1709.641169885943,230.6151310219797,1594.0
06065,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,2979.157203714032,364.26895700172025,2435.0
06073,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,3194.35192982064,427.8321768563168,3396.0
17031,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,5903.775714271279,547.0795148152663,4786.0
36047,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,4302.896888078592,456.7981295029813,3550.0
48113,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,5528.412377938892,402.90186118951806,4136.0
48201,2021-10-03,AR_spatial,2021-10-10,1-step_ahead,6173.03581949886,701.4472856131907,5799.0
04013,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,12210.25982790777,1333.6789863203196,10605.0
06037,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,9099.931511961684,1007.8182217415324,7777.0
06059,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,3265.4515239880047,534.6219802064786,1689.0
06065,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,3896.424834787535,473.7860531675545,2955.0
06073,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,3884.345938426227,506.01234346789255,3649.0
17031,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,5201.043746437258,608.5859744635338,5873.0
36047,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,3873.6220474842353,441.1141125797917,4284.0
48113,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,6168.023943047056,522.6575609968993,5474.0
48201,2021-09-26,AR_spatial,2021-10-03,1-step_ahead,9555.336169126454,933.9767983395658,7229.0
04013,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,11380.726396224693,1247.7074112446255,12164.0
06037,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,10223.097518511937,1329.9613606525566,9015.0
06059,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,2705.7365698837034,445.7231753070826,3237.0
06065,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,3234.0166236469104,459.8857160141662,3858.0
06073,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,5083.144991011992,652.1865419200731,4646.0
17031,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,6098.341127326199,600.3893100436727,5166.0
36047,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,4100.731032642925,416.5788154249941,3873.0
48113,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,7557.2067781654,585.6058254444188,9288.0
48201,2021-09-19,AR_spatial,2021-09-26,1-step_ahead,9942.403589402493,650.2355038415873,8212.0
04013,2022-04-17,AR,2022-04-24,1-step_ahead,1143.0169302365955,135.00554099635835,1705.0
06037,2022-04-17,AR,2022-04-24,1-step_ahead,8318.88570209221,786.316377286879,12404.0
06059,2022-04-17,AR,2022-04-24,1-step_ahead,1361.8014334987638,13.212289980144654,2354.0
06065,2022-04-17,AR,2022-04-24,1-step_ahead,1017.5133428344508,155.23350326139618,1429.0
06073,2022-04-17,AR,2022-04-24,1-step_ahead,2798.9188873293538,412.9077363871878,3451.0
17031,2022-04-17,AR,2022-04-24,1-step_ahead,9382.318168612312,1900.378257527019,11482.0
04013,2022-04-10,AR,2022-04-17,1-step_ahead,627.0410677635161,64.01067613972148,1874.0
06037,2022-04-10,AR,2022-04-17,1-step_ahead,9375.569910136435,907.17254920858,9319.0
06059,2022-04-10,AR,2022-04-17,1-step_ahead,1689.8055340295966,354.7046288681385,1775.0
06065,2022-04-10,AR,2022-04-17,1-step_ahead,601.3690987240651,41.23841383390801,1024.0
06073,2022-04-10,AR,2022-04-17,1-step_ahead,2298.893169536405,479.53058179159433,2794.0
17031,2022-04-10,AR,2022-04-17,1-step_ahead,6824.993534405442,636.9791970299383,9227.0
36047,2022-04-10,AR,2022-04-17,1-step_ahead,4225.47800922383,344.46986185426783,4948.0
48113,2022-04-10,AR,2022-04-17,1-step_ahead,1409.876658540465,192.71650414000223,800.0
48201,2022-04-10,AR,2022-04-17,1-step_ahead,2142.478802111229,487.8397196603932,2533.0
04013,2022-04-03,AR,2022-04-10,1-step_ahead,6737.860690235825,552.0470475866941,652.0
06037,2022-04-03,AR,2022-04-10,1-step_ahead,9135.753970745112,1355.9204685800544,6881.0
06059,2022-04-03,AR,2022-04-10,1-step_ahead,954.6452592406308,167.082305856524,1659.0
06065,2022-04-03,AR,2022-04-10,1-step_ahead,706.1850068396562,99.7078328236292,587.0
06073,2022-04-03,AR,2022-04-10,1-step_ahead,2032.167529160832,418.1884906450156,2248.0
17031,2022-04-03,AR,2022-04-10,1-step_ahead,5389.624779398911,461.8443002457511,6831.0
36047,2022-04-03,AR,2022-04-10,1-step_ahead,3559.8412886756537,423.46515108328254,4461.0
48113,2022-04-03,AR,2022-04-10,1-step_ahead,12911.670902116392,1072.6661579674253,345.0
48201,2022-04-03,AR,2022-04-10,1-step_ahead,3345.632785494258,32.12388465096717,2108.0
04013,2022-03-27,AR,2022-04-03,1-step_ahead,6840.997464650923,829.4916304714377,4706.0
06037,2022-03-27,AR,2022-04-03,1-step_ahead,4365.372172026566,982.417058461916,9282.0
06059,2022-03-27,AR,2022-04-03,1-step_ahead,889.1882789231462,140.47705433711374,936.0
06065,2022-03-27,AR,2022-04-03,1-step_ahead,521.3410509817603,107.45272196962613,771.0
06073,2022-03-27,AR,2022-04-03,1-step_ahead,2634.2362759052558,307.936818863353,2000.0
17031,2022-03-27,AR,2022-04-03,1-step_ahead,4129.5341052260455,619.9438544360632,5668.0
36047,2022-03-27,AR,2022-04-03,1-step_ahead,3123.3680912448,548.3718319822102,3634.0
48113,2022-03-27,AR,2022-04-03,1-step_ahead,735.5794532157332,66.22209916852701,421.0
48201,2022-03-27,AR,2022-04-03,1-step_ahead,4345.140877732886,42.958930989431295,1501.0
04013,2022-03-20,AR,2022-03-27,1-step_ahead,3385.118430014677,630.0022510993474,8281.0
06037,2022-03-20,AR,2022-03-27,1-step_ahead,6883.013062482897,1604.1714082818803,4269.0
06059,2022-03-20,AR,2022-03-27,1-step_ahead,1446.2284512939914,167.4482580399744,880.0
06065,2022-03-20,AR,2022-03-27,1-step_ahead,1109.720166540135,202.95059468751788,560.0
06073,2022-03-20,AR,2022-03-27,1-step_ahead,3422.58087752752,489.008993136953,2585.0
17031,2022-03-20,AR,2022-03-27,1-step_ahead,3338.9241111915508,309.77243803865736,4094.0
36047,2022-03-20,AR,2022-03-27,1-step_ahead,2612.445048020727,370.67461585793336,3073.0
48113,2022-03-20,AR,2022-03-27,1-step_ahead,560.7639395175423,79.92763613035089,975.0
48201,2022-03-20,AR,2022-03-27,1-step_ahead,16863.564046545194,1944.2417249573043,2957.0
04013,2022-03-13,AR,2022-03-20,1-step_ahead,3631.627997821063,571.1306702233095,3359.0
06037,2022-03-13,AR,2022-03-20,1-step_ahead,11778.002427748985,2373.940499862051,6694.0
06059,2022-03-13,AR,2022-03-20,1-step_ahead,1708.869216710697,369.3817936958008,1430.0
06065,2022-03-13,AR,2022-03-20,1-step_ahead,1066.810732619122,192.6320460681669,1085.0
06073,2022-03-13,AR,2022-03-20,1-step_ahead,3280.7805631260967,257.078842182853,3420.0
17031,2022-03-13,AR,2022-03-20,1-step_ahead,3396.375967098935,295.18068723556013,3765.0
36047,2022-03-13,AR,2022-03-20,1-step_ahead,2246.2180186092896,315.58037894990474,2531.0
48113,2022-03-13,AR,2022-03-20,1-step_ahead,497.9584779551506,105.28317415869394,610.0
48201,2022-03-13,AR,2022-03-20,1-step_ahead,1418.4399970888662,147.80695573715215,16670.0
04013,2022-03-06,AR,2022-03-13,1-step_ahead,4523.327922737568,942.3237055943308,3368.0
06037,2022-03-06,AR,2022-03-13,1-step_ahead,8510.053708612246,1408.7929867634357,11490.0
06059,2022-03-06,AR,2022-03-13,1-step_ahead,1119.787187949906,78.7088934955647,1679.0
06065,2022-03-06,AR,2022-03-13,1-step_ahead,1373.8242294713723,256.97805585027044,1038.0
06073,2022-03-06,AR,2022-03-13,1-step_ahead,4223.841750086405,842.7820637171758,3808.0
17031,2022-03-06,AR,2022-03-13,1-step_ahead,3872.217286548556,819.9643185564051,3255.0
36047,2022-03-06,AR,2022-03-13,1-step_ahead,1544.6040624588793,330.7538985105384,2217.0
48113,2022-03-06,AR,2022-03-13,1-step_ahead,1299.029824252523,234.9817391235527,489.0
48201,2022-03-06,AR,2022-03-13,1-step_ahead,1964.5905129081284,306.7510044199434,1236.0
04013,2022-02-27,AR,2022-03-06,1-step_ahead,2662.446479488201,473.7713038805857,4467.0
06037,2022-02-27,AR,2022-03-06,1-step_ahead,9934.832045868214,2203.593140616275,8388.0
06059,2022-02-27,AR,2022-03-06,1-step_ahead,1452.719917245502,102.3979688023558,1152.0
06065,2022-02-27,AR,2022-03-06,1-step_ahead,2279.7263929173864,471.6282720589558,1295.0
06073,2022-02-27,AR,2022-03-06,1-step_ahead,5486.54403185802,1061.6429057951757,4174.0
17031,2022-02-27,AR,2022-03-06,1-step_ahead,3991.098826268916,353.5630987186443,3812.0
36047,2022-02-27,AR,2022-03-06,1-step_ahead,1388.816962799517,295.9096678916152,1503.0
48113,2022-02-27,AR,2022-03-06,1-step_ahead,751.8343013361991,134.94615876774117,1277.0
48201,2022-02-27,AR,2022-03-06,1-step_ahead,2386.946845328927,549.9154910654698,1961.0
04013,2022-02-20,AR,2022-02-27,1-step_ahead,8747.986357383821,2020.2026684651823,2640.0
06037,2022-02-20,AR,2022-02-27,1-step_ahead,13643.203840155084,3149.184362369317,9700.0
06059,2022-02-20,AR,2022-02-27,1-step_ahead,2146.465708421529,290.0483483752768,1762.0
06065,2022-02-20,AR,2022-02-27,1-step_ahead,3732.97708639392,779.4007303616162,2032.0
06073,2022-02-20,AR,2022-02-27,1-step_ahead,7492.042248035992,804.0026202973254,5463.0
17031,2022-02-20,AR,2022-02-27,1-step_ahead,4192.656872020943,859.9276618160526,4204.0
36047,2022-02-20,AR,2022-02-27,1-step_ahead,2100.91813193262,180.6327087915332,1348.0
48113,2022-02-20,AR,2022-02-27,1-step_ahead,2394.8333655763777,408.6450628362144,733.0
48201,2022-02-20,AR,2022-02-27,1-step_ahead,4148.334025878608,472.50312650585806,2328.0
04013,2022-02-13,AR,2022-02-20,1-step_ahead,10368.44534124384,1395.5987009188746,8599.0
06037,2022-02-13,AR,2022-02-20,1-step_ahead,23739.117586272445,5832.994657147573,13453.0
06059,2022-02-13,AR,2022-02-20,1-step_ahead,3878.519527397332,705.1599097242685,2061.0
06065,2022-02-13,AR,2022-02-20,1-step_ahead,8016.41120495989,1140.791791358969,3226.0
06073,2022-02-13,AR,2022-02-20,1-step_ahead,9367.060532137088,984.9416214904206,7218.0
17031,2022-02-13,AR,2022-02-20,1-step_ahead,7652.1033779493555,1357.5260411606273,4085.0
36047,2022-02-13,AR,2022-02-20,1-step_ahead,2771.3037255605736,545.1708010075307,1872.0
48113,2022-02-13,AR,2022-02-20,1-step_ahead,2927.9241777052434,328.9288309906728,2362.0
